Age (bin),Age,Answer,Negative Count,Category,Email Address,End Date,External Data Reference,Finished,Gender,IP Address,Location Accuracy,Location Latitude,Location Longitude,Name,Number of Records,QuestionID,Score,Question Text,Question ID,ResponseID (demographics),Response ID,Response Set,Start Date,Status,Type of Customer
20,23,Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,2,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_e33TLntP7O1MK9v,R_e33TLntP7O1MK9v,Default Response Set,8/7/17 13:20,2,Casual
40,49,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_ey7ZjHb0qVkzL5r,R_ey7ZjHb0qVkzL5r,Default Response Set,8/7/17 13:20,2,Casual
40,59,Highly Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,1,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_2nORsS5iGkiSH65,R_2nORsS5iGkiSH65,Default Response Set,8/7/17 13:20,2,Frequent
40,56,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_9pCMMYfYtmvD6Kx,R_9pCMMYfYtmvD6Kx,Default Response Set,8/7/17 13:20,2,Frequent
20,34,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_cuVuulz0niXFiyF,R_cuVuulz0niXFiyF,Default Response Set,8/7/17 13:20,2,Frequent
40,59,Highly Dissatisfied,1,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,1,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_2nORsS5iGkiSH65,R_2nORsS5iGkiSH65,Default Response Set,8/7/17 13:20,2,Frequent
40,56,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_9pCMMYfYtmvD6Kx,R_9pCMMYfYtmvD6Kx,Default Response Set,8/7/17 13:20,2,Frequent
20,34,Dissatisfied,1,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,2,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_cuVuulz0niXFiyF,R_cuVuulz0niXFiyF,Default Response Set,8/7/17 13:20,2,Frequent
40,59,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_2nORsS5iGkiSH65,R_2nORsS5iGkiSH65,Default Response Set,8/7/17 13:20,2,Frequent
40,56,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_9pCMMYfYtmvD6Kx,R_9pCMMYfYtmvD6Kx,Default Response Set,8/7/17 13:20,2,Frequent
20,34,Highly Satisfied,0,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,4,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_cuVuulz0niXFiyF,R_cuVuulz0niXFiyF,Default Response Set,8/7/17 13:20,2,Frequent
40,59,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_2nORsS5iGkiSH65,R_2nORsS5iGkiSH65,Default Response Set,8/7/17 13:20,2,Frequent
40,56,Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,2,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_9pCMMYfYtmvD6Kx,R_9pCMMYfYtmvD6Kx,Default Response Set,8/7/17 13:20,2,Frequent
20,34,Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,2,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_cuVuulz0niXFiyF,R_cuVuulz0niXFiyF,Default Response Set,8/7/17 13:20,2,Frequent
40,59,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_2nORsS5iGkiSH65,R_2nORsS5iGkiSH65,Default Response Set,8/7/17 13:20,2,Frequent
40,56,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_9pCMMYfYtmvD6Kx,R_9pCMMYfYtmvD6Kx,Default Response Set,8/7/17 13:20,2,Frequent
20,34,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_cuVuulz0niXFiyF,R_cuVuulz0niXFiyF,Default Response Set,8/7/17 13:20,2,Frequent
40,59,Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,3,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_2nORsS5iGkiSH65,R_2nORsS5iGkiSH65,Default Response Set,8/7/17 13:20,2,Frequent
40,56,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_9pCMMYfYtmvD6Kx,R_9pCMMYfYtmvD6Kx,Default Response Set,8/7/17 13:20,2,Frequent
20,34,Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,2,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_cuVuulz0niXFiyF,R_cuVuulz0niXFiyF,Default Response Set,8/7/17 13:20,2,Frequent
60,64,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_0wVhntwxchkGFj7,R_0wVhntwxchkGFj7,Default Response Set,8/7/17 13:20,2,One-off
40,59,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_6gmQr0QpicmfUKF,R_6gmQr0QpicmfUKF,Default Response Set,8/7/17 13:20,2,One-off
60,64,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_0wVhntwxchkGFj7,R_0wVhntwxchkGFj7,Default Response Set,8/7/17 13:20,2,One-off
40,59,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_6gmQr0QpicmfUKF,R_6gmQr0QpicmfUKF,Default Response Set,8/7/17 13:20,2,One-off
60,64,Highly Satisfied,0,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,4,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_0wVhntwxchkGFj7,R_0wVhntwxchkGFj7,Default Response Set,8/7/17 13:20,2,One-off
40,59,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_6gmQr0QpicmfUKF,R_6gmQr0QpicmfUKF,Default Response Set,8/7/17 13:20,2,One-off
60,64,Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,2,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_0wVhntwxchkGFj7,R_0wVhntwxchkGFj7,Default Response Set,8/7/17 13:20,2,One-off
40,59,Highly Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,1,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_6gmQr0QpicmfUKF,R_6gmQr0QpicmfUKF,Default Response Set,8/7/17 13:20,2,One-off
60,64,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_0wVhntwxchkGFj7,R_0wVhntwxchkGFj7,Default Response Set,8/7/17 13:20,2,One-off
40,59,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_6gmQr0QpicmfUKF,R_6gmQr0QpicmfUKF,Default Response Set,8/7/17 13:20,2,One-off
60,64,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_0wVhntwxchkGFj7,R_0wVhntwxchkGFj7,Default Response Set,8/7/17 13:20,2,One-off
40,59,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_6gmQr0QpicmfUKF,R_6gmQr0QpicmfUKF,Default Response Set,8/7/17 13:20,2,One-off
40,51,Highly Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,1,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_8BppqCAQoDii8YZ,R_8BppqCAQoDii8YZ,Default Response Set,8/7/17 13:20,2,Casual
40,51,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_8BppqCAQoDii8YZ,R_8BppqCAQoDii8YZ,Default Response Set,8/7/17 13:20,2,Casual
40,51,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_8BppqCAQoDii8YZ,R_8BppqCAQoDii8YZ,Default Response Set,8/7/17 13:20,2,Casual
40,51,Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,2,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_8BppqCAQoDii8YZ,R_8BppqCAQoDii8YZ,Default Response Set,8/7/17 13:20,2,Casual
40,51,Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_8BppqCAQoDii8YZ,R_8BppqCAQoDii8YZ,Default Response Set,8/7/17 13:20,2,Casual
40,51,Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,3,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_8BppqCAQoDii8YZ,R_8BppqCAQoDii8YZ,Default Response Set,8/7/17 13:20,2,Casual
40,57,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_9TU3FW1MYXDsb53,R_9TU3FW1MYXDsb53,Default Response Set,8/7/17 13:20,2,Frequent
40,57,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_9TU3FW1MYXDsb53,R_9TU3FW1MYXDsb53,Default Response Set,8/7/17 13:20,2,Frequent
40,57,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_9TU3FW1MYXDsb53,R_9TU3FW1MYXDsb53,Default Response Set,8/7/17 13:20,2,Frequent
40,57,Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,2,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_9TU3FW1MYXDsb53,R_9TU3FW1MYXDsb53,Default Response Set,8/7/17 13:20,2,Frequent
40,57,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_9TU3FW1MYXDsb53,R_9TU3FW1MYXDsb53,Default Response Set,8/7/17 13:20,2,Frequent
40,57,Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,3,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_9TU3FW1MYXDsb53,R_9TU3FW1MYXDsb53,Default Response Set,8/7/17 13:20,2,Frequent
20,21,Highly Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,1,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_b8wU1a9MpE0Of2J,R_b8wU1a9MpE0Of2J,Default Response Set,8/7/17 13:20,2,One-off
20,21,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_b8wU1a9MpE0Of2J,R_b8wU1a9MpE0Of2J,Default Response Set,8/7/17 13:20,2,One-off
20,21,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_b8wU1a9MpE0Of2J,R_b8wU1a9MpE0Of2J,Default Response Set,8/7/17 13:20,2,One-off
20,21,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_b8wU1a9MpE0Of2J,R_b8wU1a9MpE0Of2J,Default Response Set,8/7/17 13:20,2,One-off
20,21,Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_b8wU1a9MpE0Of2J,R_b8wU1a9MpE0Of2J,Default Response Set,8/7/17 13:20,2,One-off
20,21,Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,3,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_b8wU1a9MpE0Of2J,R_b8wU1a9MpE0Of2J,Default Response Set,8/7/17 13:20,2,One-off
40,49,Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,3,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_2fRHAybPgVp8rLn,R_2fRHAybPgVp8rLn,Default Response Set,8/7/17 13:20,2,Casual
60,67,Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,2,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_6y8ymNH6c2SgWoZ,R_6y8ymNH6c2SgWoZ,Default Response Set,8/7/17 13:20,2,Casual
40,56,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_6zY0DDhwEiPkhgx,R_6zY0DDhwEiPkhgx,Default Response Set,8/7/17 13:20,2,Casual
60,61,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_8wgIMIHakOiep7f,R_8wgIMIHakOiep7f,Default Response Set,8/7/17 13:20,2,Casual
60,63,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_b7WJrjMswLNbnmd,R_b7WJrjMswLNbnmd,Default Response Set,8/7/17 13:20,2,Casual
40,49,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_2fRHAybPgVp8rLn,R_2fRHAybPgVp8rLn,Default Response Set,8/7/17 13:20,2,Casual
60,67,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_6y8ymNH6c2SgWoZ,R_6y8ymNH6c2SgWoZ,Default Response Set,8/7/17 13:20,2,Casual
40,56,Highly Dissatisfied,1,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,1,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_6zY0DDhwEiPkhgx,R_6zY0DDhwEiPkhgx,Default Response Set,8/7/17 13:20,2,Casual
60,61,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_8wgIMIHakOiep7f,R_8wgIMIHakOiep7f,Default Response Set,8/7/17 13:20,2,Casual
60,63,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_b7WJrjMswLNbnmd,R_b7WJrjMswLNbnmd,Default Response Set,8/7/17 13:20,2,Casual
40,49,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_2fRHAybPgVp8rLn,R_2fRHAybPgVp8rLn,Default Response Set,8/7/17 13:20,2,Casual
60,67,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_6y8ymNH6c2SgWoZ,R_6y8ymNH6c2SgWoZ,Default Response Set,8/7/17 13:20,2,Casual
40,56,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_6zY0DDhwEiPkhgx,R_6zY0DDhwEiPkhgx,Default Response Set,8/7/17 13:20,2,Casual
60,61,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_8wgIMIHakOiep7f,R_8wgIMIHakOiep7f,Default Response Set,8/7/17 13:20,2,Casual
60,63,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_b7WJrjMswLNbnmd,R_b7WJrjMswLNbnmd,Default Response Set,8/7/17 13:20,2,Casual
40,49,Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,2,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_2fRHAybPgVp8rLn,R_2fRHAybPgVp8rLn,Default Response Set,8/7/17 13:20,2,Casual
60,67,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_6y8ymNH6c2SgWoZ,R_6y8ymNH6c2SgWoZ,Default Response Set,8/7/17 13:20,2,Casual
40,56,Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,2,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_6zY0DDhwEiPkhgx,R_6zY0DDhwEiPkhgx,Default Response Set,8/7/17 13:20,2,Casual
60,61,Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,3,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_8wgIMIHakOiep7f,R_8wgIMIHakOiep7f,Default Response Set,8/7/17 13:20,2,Casual
60,63,Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,2,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_b7WJrjMswLNbnmd,R_b7WJrjMswLNbnmd,Default Response Set,8/7/17 13:20,2,Casual
40,49,Highly Satisfied,0,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,4,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_2fRHAybPgVp8rLn,R_2fRHAybPgVp8rLn,Default Response Set,8/7/17 13:20,2,Casual
60,67,Highly Satisfied,0,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,4,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_6y8ymNH6c2SgWoZ,R_6y8ymNH6c2SgWoZ,Default Response Set,8/7/17 13:20,2,Casual
40,56,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_6zY0DDhwEiPkhgx,R_6zY0DDhwEiPkhgx,Default Response Set,8/7/17 13:20,2,Casual
60,61,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_8wgIMIHakOiep7f,R_8wgIMIHakOiep7f,Default Response Set,8/7/17 13:20,2,Casual
60,63,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_b7WJrjMswLNbnmd,R_b7WJrjMswLNbnmd,Default Response Set,8/7/17 13:20,2,Casual
40,49,Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,2,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_2fRHAybPgVp8rLn,R_2fRHAybPgVp8rLn,Default Response Set,8/7/17 13:20,2,Casual
60,67,Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,3,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_6y8ymNH6c2SgWoZ,R_6y8ymNH6c2SgWoZ,Default Response Set,8/7/17 13:20,2,Casual
40,56,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_6zY0DDhwEiPkhgx,R_6zY0DDhwEiPkhgx,Default Response Set,8/7/17 13:20,2,Casual
60,61,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_8wgIMIHakOiep7f,R_8wgIMIHakOiep7f,Default Response Set,8/7/17 13:20,2,Casual
60,63,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_b7WJrjMswLNbnmd,R_b7WJrjMswLNbnmd,Default Response Set,8/7/17 13:20,2,Casual
40,54,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_6gIBFnWyPsCkgGF,R_6gIBFnWyPsCkgGF,Default Response Set,8/7/17 13:20,2,Frequent
20,35,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_cARc4X1nRy8SekR,R_cARc4X1nRy8SekR,Default Response Set,8/7/17 13:20,2,Frequent
40,54,Highly Dissatisfied,1,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,1,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_6gIBFnWyPsCkgGF,R_6gIBFnWyPsCkgGF,Default Response Set,8/7/17 13:20,2,Frequent
20,35,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_cARc4X1nRy8SekR,R_cARc4X1nRy8SekR,Default Response Set,8/7/17 13:20,2,Frequent
40,54,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_6gIBFnWyPsCkgGF,R_6gIBFnWyPsCkgGF,Default Response Set,8/7/17 13:20,2,Frequent
20,35,Satisfied,0,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,3,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_cARc4X1nRy8SekR,R_cARc4X1nRy8SekR,Default Response Set,8/7/17 13:20,2,Frequent
40,54,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_6gIBFnWyPsCkgGF,R_6gIBFnWyPsCkgGF,Default Response Set,8/7/17 13:20,2,Frequent
20,35,Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,3,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_cARc4X1nRy8SekR,R_cARc4X1nRy8SekR,Default Response Set,8/7/17 13:20,2,Frequent
40,54,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_6gIBFnWyPsCkgGF,R_6gIBFnWyPsCkgGF,Default Response Set,8/7/17 13:20,2,Frequent
20,35,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_cARc4X1nRy8SekR,R_cARc4X1nRy8SekR,Default Response Set,8/7/17 13:20,2,Frequent
